url,title,abstract,body,lang_hint,author,journal,published_at,doi,quality_type
https://example.com/cat_light_42/?utm_medium=referral,Influence de la lumière sur le sommeil du chat,Les félins possèdent une vision adaptée à la faible luminosité grâce à leurs bâtonnets et à leur tapetum lucidum. Nous documentons les mécanismes cellulaires sous-jacents à cette adaptation remarquable.,"La phototransduction féline s'adapte rapidement aux transitions clair-obscur. Nous observons une modulation du rythme circadien sous éclairage LED, notamment en présence de spectres bleus (≈470 nm). Contexte: L'éclairage artificiel moderne peut perturber les rythmes biologiques naturels des félins. Méthodologie: Dix chats ont été exposés à trois conditions lumineuses: lumière naturelle, LED blanc chaud (3000K), et LED blanc froid (6500K). Des prélèvements sanguins horaires ont quantifié la mélatonine. Observations: L'exposition aux LED froides retarde la sécrétion de mélatonine de 90 minutes en moyenne. Les enregistrements comportementaux montrent un décalage significatif des pics d'activité (p<0.001). Implications: Les propriétaires devraient privilégier un éclairage chaud le soir pour respecter le cycle naturel.",fr,M. Moreau,Éthologie Comparée,2022-02-01,,normal
https://example.org/random_64/?utm_source=social&utm_medium=referral,Géopolitique du Moyen-Orient,Die Vulkane Islands sind spektakulär.,"La paléontologie révèle de nouvelles découvertes sur l'extinction du Crétacé, il y a 66 millions d'années. L'impact d'un astéroïde de 10 km de diamètre dans le golfe du Mexique a créé le cratère de Chicxulub. Les retombées globales ont causé un hiver d'impact, perturbant les chaînes alimentaires. L'activité volcanique massive des trapps du Deccan a ajouté du CO2 et du SO2 à l'atmosphère. Les dinosaures non-aviens disparurent, tandis que les ancêtres des oiseaux modernes survécurent. Ces événements montrent comment des perturbations environnementales rapides peuvent causer des extinctions massives.",,K. Johnson,Revue de Comportement Animal,2025-04-18,,off_topic
https://example.com/cat_light_2008?utm_medium=organic,Mechanisms of Scotopic perception visuelle in Felines,Preliminary note.,"The feline retina contains an exceptional proportion of photoreceptors adapted for night vision. Rods represent 96% of photoreceptors, compared to 95% in humans, but with much higher absolute density. Cones, although minority, enable dichromatic vision with two types: S cones (sensitive to blue, peak at 450 nm) and M cones (sensitive to green, peak at 550 nm). The absence of L cones explains limited red perception. Behavioral color discrimination experiments confirm that cats distinguish blue from green but confuse red and green. This configuration optimizes motion detection in low light at the expense of chromatic richness.",en,J. Smith,Life Sciences Review,2018-07-03,,near_duplicate
https://testsite.net/cat_light_130,Sensibilité spectrale et perception colorée chez Felis catus,L'adaptation des photorécepteurs félins aux environnements nocturnes représente un modèle évolutif fascinant. Nous caractérisons la distribution spatiale <big>des</big> cônes et bâtonnets dans la rétine centrale et périphérique.,"La phototransduction féline s'adapte rapidement aux transitions clair-obscur. Nous observons une modulation du rythme circadien sous éclairage LED, notamment en présence de spectres bleus (≈470 nm). Contexte: L'éclairage artificiel moderne peut perturber les rythmes biologiques naturels des félins. Méthodologie: Dix chats ont été exposés à trois conditions lumineuses: lumière naturelle, LED blanc chaud (3000K), et LED blanc <b>froid</b> (6500K). Des prélèvements sanguins horaires <sub>ont</sub> quantifié la mélatonine. Observations: L'exposition aux LED froides retarde la sécrétion de mélatonine de 90 minutes en moyenne. Les enregistrements comportementaux montrent un décalage significatif des pics d'activité (p<0.001). Implications: Les propriétaires devraient privilégier un éclairage chaud le <small>soir</small> pour respecter le cycle naturel.",fr,M. Petit,Recherche en Ophtalmologie,2019-07-03,,normal
https://www.example.com/cat_light_94/?utm_source=email,Mécanismes de vision scotopique chez les félins,Les cycles d'activité félins suivent un rythme bimodal avec des pics crépusculaires↑. <sub>Nous</sub> démontrons que l'intensité lumineuse ambiante module significativement ces patterns temporels↑.,"La phototransduction féline s'adapte rapidement aux transitions clair-obscur↑. Nous observons une modulation du rythme circadien sous éclairage LED, notamment en présence de spectres bleus (≈470 nm)↑. Contexte: L'éclairage artificiel moderne peut perturber les rythmes biologiques naturels des félins↑. Méthodologie: Dix chats <small>ont</small> été exposés à trois conditions lumineuses: lumière naturelle, LED blanc chaud (3000K), et LED blanc froid <sub>(6500K)↑.</sub> Des prélèvements sanguins horaires ont quantifié la mélatonine↑. Observations: L'exposition aux LED froides retarde la sécrétion de mélatonine de 90 minutes en moyenne↑. Les enregistrements comportementaux montrent un décalage significatif des pics d'activité (p<0↑.001)↑. Implications: Les propriétaires devraient privilégier un éclairage chaud le soir pour respecter le cycle naturel↑.",fr,N. Roux,Biologie Cellulaire,2024-08-27,,normal
https://testsite.net/random_25/?utm_source=social&utm_medium=referral&utm_campaign=research,Archéologie précolombienne,Botanique et plantes carnivores : adaptations morphologiques et λhysiologiques des Drosera et Nepenthes.,"L'astronomie des exoplanètes utilise des méthodes indirectes pour détecter et caractériser les planètes en dehors de notre système solaire. La méthode des transits mesure la baisse de luminosité de l'étoile lors du passage de la planète. La vitesse radiale détecte le mouvement de l'étoile due à la gravitation planétaire. Plus de 5000 exoplanètes ont été découvertes, révélant une diversité de tailles, compositions et orbites. La zone habitable, où l'eau liquide peut exister, guide la recherche de vie extraterrestre. Les télescopes spatiaux comme JWST caractérisent les atmosphères exoplanétaires.",,H. Simon,Mammalian Behavior,2022-08-24,,off_topic
http://example.com/random_114/,Sociolinguistique et dialectes,火山は観光の目玉となっている。,"L'architecture moderne de Tokyo représente une synthèse fascinante entre tradition japonaise et innovation technologique. Les gratte-ciel de Shinjuku et Roppongi intègrent des éléments de design traditionnel comme les jardins zen et les motifs inspirés de la nature, tout en utilisant des matériaux de pointe comme le verre intelligent et les structures antisismiques avancées. Le Tokyo Skytree, avec ses 634 mètres, symbolise l'ambition technologique japonaise tout en respectant les principes de l'harmonie avec l'environnement. Les projets de reconstruction post-Fukushima ont accéléré l'adoption de technologies vertes dans la construction urbaine. Cette fusion unique d'esthétique traditionnelle et de fonctionnalité moderne fait de Tokyo un laboratoire vivant d'architecture du 21ème siècle.",,E. Brown,Revue de Biologie,2023-01-14,,off_topic
https://www.example.com/random_62/?utm_campaign=promo2025,Les bienfaits du yoga pour la santé mentale,"Landscape photography techniques for capturing dramatic natural scenery in various lighting conditions, including composition rules and post-processing methods.",L'anthropologie culturelle explore la diversité des pratiques sociales et les adaptations locales aux environnements. Les sociétés de chasseurs-cueilleurs comme les San du Kalahari développèrent une connaissance intime de leur environnement. Les sociétés agraires créèrent des calendriers complexes basés sur les cycles lunaires et solaires. Les rituels de passage marquent les transitions de la vie. Les systèmes de parenté régulent les alliances matrimoniales. La mondialisation homogénéise certaines pratiques tout en ravivant les identités locales.,,J. Harris,Sciences Comportementales,2018-08-24,,off_topic
https://www.example.com/cat_light_179/?utm_source=direct,Modulation of Feline Activity by Light Intensity,"Preferred resting areas in domestic cats are significantly correlated with direct sun exposure, suggesting behavioral thermoregulation associated with light.","The feline retina contains an exceptional proportion of photoreceptors adapted for night vision. Rods represent 96% of photoreceptors, compared to 95% in humans, but with much higher absolute density. Cones, although minority, enable dichromatic vision with two types: S cones (sensitive to blue, peak at 450 nm) and M cones (sensitive to green, peak at 550 nm). The absence of L cones explains limited red perception. Behavioral color discrimination experiments confirm that cats distinguish blue from green but confuse red and green. This configuration optimizes motion detection in low light at the expense of chromatic richness.",en,D. Moore,Biology Journal,2017-11-22,,normal
https://example.org/cat_light_178?utm_campaign=academic,Modulation of Feline Activity by Light Intensity,Feline activity cycles follow a bimodal rhythm with crepuscular peaks. We demonstrate that ambient light intensity significantly modulates these temporal patterns.,"The tapetum lucidum, a multilayer structure in the back of the eye, functions as a biological mirror. Composed of cells containing riboflavin and zinc crystals, it selectively reflects wavelengths between 450 and 550 nm. Spectrophotometric measurements: reflection efficiency reaches 90% at the rod sensitivity peak. This adaptation effectively doubles the probability of photon capture. Side effect: light scattering slightly reduces visual acuity. Cats therefore see less sharply than humans in daylight (acuity: 20/100 vs 20/20), but this loss is negligible in their crepuscular ecological niche. Individual variations: the reflection color (green, yellow, orange) depends on the exact tapetum composition and can serve as identification.",en,A. Davis,Light & Biology,2018-04-30,10.1234/cats.3384.178,normal
